row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type
12607,80268,PITHOMYCES SP.,0,hospital,microbiologyevents,ORGANISM,0,0
12608,80269,CANDIDA DUBLIENSIS,0,hospital,microbiologyevents,ORGANISM,0,0
12609,80270,CANDIDA DUBLINIENSIS,0,hospital,microbiologyevents,ORGANISM,0,0
12610,80271,STREPTOCOCCUS ORALIS,0,hospital,microbiologyevents,ORGANISM,0,0
12611,80272,STREPTOCOCCUS VESTIBULARIS,0,hospital,microbiologyevents,ORGANISM,0,0
12612,80273,"MORAXELLA CATARRHALIS, PRESUMPTIVE IDENTIFICATION",0,hospital,microbiologyevents,ORGANISM,0,0
12613,80274,NO GROWTH,0,hospital,microbiologyevents,ORGANISM,0,0
12614,80275,TRICHOSPORON ASAHII,0,hospital,microbiologyevents,ORGANISM,0,0
12615,80276,RALSTONIA PICKETTII,0,hospital,microbiologyevents,ORGANISM,0,0
12616,80277,CDC GROUP IIB,0,hospital,microbiologyevents,ORGANISM,0,0
12617,80278,DEMATIACEOUS MOLD,0,hospital,microbiologyevents,ORGANISM,0,0
12618,80279,STREPTOCOCCUS MILLERI GROUP,0,hospital,microbiologyevents,ORGANISM,0,0
12619,80280,VIRIDANS STREPTOCOCCI,0,hospital,microbiologyevents,ORGANISM,0,0
12620,80281,BACILLUS SPECIES; NOT ANTHRACIS,0,hospital,microbiologyevents,ORGANISM,0,0
12621,80282,FONSECAEA PEDROSOI,0,hospital,microbiologyevents,ORGANISM,0,0
12622,80283,ZYGOMYCETES,0,hospital,microbiologyevents,ORGANISM,0,0
12623,80284,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,0,hospital,microbiologyevents,ORGANISM,0,0
12624,80285,CANDIDA KEFYR,0,hospital,microbiologyevents,ORGANISM,0,0
12625,80286,GORDONIA SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12626,80287,GEOTRICHUM CAPITATUM,0,hospital,microbiologyevents,ORGANISM,0,0
12627,80288,CANDIDA KRUSEI / CANDIDA INCONSPICUA,0,hospital,microbiologyevents,ORGANISM,0,0
12628,80289,MORAXELLA CATARRHALIS,0,hospital,microbiologyevents,ORGANISM,0,0
12629,80290,SHEWANELLA SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12630,80291,BASIDIOMYCETE,0,hospital,microbiologyevents,ORGANISM,0,0
12631,80292,"NEISSERIA SPECIES, NOT GONORRHOEAE",0,hospital,microbiologyevents,ORGANISM,0,0
12632,80293,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,0,hospital,microbiologyevents,ORGANISM,0,0
12633,80294,BURKHOLDERIA CEPACIA GROUP,0,hospital,microbiologyevents,ORGANISM,0,0
12634,80295,PRESUMPTIVE GARDNERELLA VAGINALIS,0,hospital,microbiologyevents,ORGANISM,0,0
12635,80296,ENTEROCOCCUS MUNDTII,0,hospital,microbiologyevents,ORGANISM,0,0
12636,80297,ASPERGILLUS USTUS,0,hospital,microbiologyevents,ORGANISM,0,0
12637,80298,GEMELLA SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12638,80299,MYCOPLASMA HOMINIS,0,hospital,microbiologyevents,ORGANISM,0,0
12639,80300,POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),0,hospital,microbiologyevents,ORGANISM,0,0
12640,80301,CHRYSEOBACTERIUM MENINGOSEPTICUM,0,hospital,microbiologyevents,ORGANISM,0,0
12641,80302,PANTOEA SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12642,80303,ABIOTROPHIA/GRANULICATELLA SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12643,80304,ACINETOBACTER BAUMANNII COMPLEX,0,hospital,microbiologyevents,ORGANISM,0,0
12644,80305,PSEUDOMONAS LUTEOLA,0,hospital,microbiologyevents,ORGANISM,0,0
12645,80306,MICROCOCCUS/STOMATOCOCCUS SPECIES,0,hospital,microbiologyevents,ORGANISM,0,0
12646,80307,LEPTOTRICHIA TREVISANII,0,hospital,microbiologyevents,ORGANISM,0,0
12647,80308,POSITIVE FOR CYTOMEGALOVIRUS,0,hospital,microbiologyevents,ORGANISM,0,0
12648,80309,POSITIVE FOR VARICELLA ZOSTER,0,hospital,microbiologyevents,ORGANISM,0,0
12649,80310,POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),0,hospital,microbiologyevents,ORGANISM,0,0
12650,80311,POSITIVE FOR HERPES SIMPLEX TYPE 2 (HSV2),0,hospital,microbiologyevents,ORGANISM,0,0
12651,80312,PSEUDOMONAS PUTIDA/FLUORESCENS,0,hospital,microbiologyevents,ORGANISM,0,0
12652,90001,0,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12653,90002,PENICILLIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12654,90003,PENICILLIN G,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12655,90004,AMPICILLIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12656,90005,CEFAZOLIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12657,90006,ERYTHROMYCIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12658,90007,CLINDAMYCIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12659,90008,TRIMETHOPRIM/SULFA,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12660,90009,CHLORAMPHENICOL,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12661,90010,NITROFURANTOIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12662,90011,TETRACYCLINE,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12663,90012,GENTAMICIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12664,90013,TOBRAMYCIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12665,90014,AMIKACIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12666,90015,VANCOMYCIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12667,90016,OXACILLIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12668,90017,CEFTAZIDIME,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12669,90018,CEFTRIAXONE,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12670,90019,CIPROFLOXACIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12671,90020,IMIPENEM,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12672,90021,PIPERACILLIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12673,90022,AMPICILLIN/SULBACTAM,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12674,90023,CEFUROXIME,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12675,90024,CEFPODOXIME,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12676,90025,LEVOFLOXACIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12677,90026,PIPERACILLIN/TAZO,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12678,90027,RIFAMPIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12679,90028,CEFEPIME,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12680,90029,MEROPENEM,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12681,90030,DAPTOMYCIN,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12682,90031,LINEZOLID,0,hospital,microbiologyevents,ANTIBACTERIUM,0,0
12683,220507,Activated Clotting Time,ACT,metavision,chartevents,Labs,none,Numeric
12684,220541,ZFibrinogen,ZFibrinogen,metavision,chartevents,Labs,none,Numeric
12685,220545,Hematocrit (serum),Hematocrit (serum),metavision,chartevents,Labs,none,Numeric
12686,220546,WBC,WBC,metavision,chartevents,Labs,none,Numeric
12687,220560,ZProthrombin time,ZPT,metavision,chartevents,Labs,none,Numeric
12688,220561,ZINR,ZINR,metavision,chartevents,Labs,none,Numeric
12689,220562,ZPTT,ZPTT,metavision,chartevents,Labs,none,Numeric
12690,220574,ZAlbumin,ZAlbumin,metavision,chartevents,Labs,none,Numeric
12691,220580,Ammonia,Ammonia,metavision,chartevents,Labs,none,Numeric
12692,220581,Amylase,Amylase,metavision,chartevents,Labs,none,Numeric
12693,220587,AST,AST,metavision,chartevents,Labs,none,Numeric
12694,220602,Chloride (serum),Chloride (serum),metavision,chartevents,Labs,none,Numeric
12695,220603,Cholesterol,Cholesterol,metavision,chartevents,Labs,none,Numeric
12696,220611,ZCortisol,ZCortisol,metavision,chartevents,Labs,none,Numeric
12697,220612,ZC Reactive Protein (CRP),ZC Reaction Protein (CRP),metavision,chartevents,Labs,none,Numeric
12698,220615,Creatinine,Creatinine,metavision,chartevents,Labs,none,Numeric
12699,220621,Glucose (serum),Glucose (serum),metavision,chartevents,Labs,none,Numeric
12700,220624,HDL,HDL,metavision,chartevents,Labs,none,Numeric
12701,220632,LDH,LDH,metavision,chartevents,Labs,none,Numeric
12702,220635,Magnesium,Magnesium,metavision,chartevents,Labs,none,Numeric
12703,220640,ZPotassium (serum),ZPotassium (serum),metavision,chartevents,Labs,none,Numeric
12704,220644,ALT,ALT,metavision,chartevents,Labs,none,Numeric
12705,220645,Sodium (serum),Sodium (serum),metavision,chartevents,Labs,none,Numeric
12706,220650,Total Protein,Total Protein,metavision,chartevents,Labs,none,Numeric
12707,220734,PH (dipstick),PH (dipstick),metavision,chartevents,Labs,none,Numeric
12708,220739,GCS - Eye Opening,Eye Opening,metavision,chartevents,Neurological,0,Text
12709,220765,Intra Cranial Pressure,ICP,metavision,chartevents,Hemodynamics,mmhg,Numeric
12710,220799,ZSpecific Gravity (urine),ZSpecific gravity (urine),metavision,chartevents,Labs,none,Numeric
12711,220003,ICU Admission date,ICU Admission date,metavision,datetimeevents,ADT,0,Date time
12712,220045,Heart Rate,HR,metavision,chartevents,Routine Vital Signs,bpm,Numeric
12713,220046,Heart rate Alarm - High,HR Alarm - High,metavision,chartevents,Alarms,bpm,Numeric
12714,220047,Heart Rate Alarm - Low,HR Alarm - Low,metavision,chartevents,Alarms,bpm,Numeric
12715,220048,Heart Rhythm,Heart Rhythm,metavision,chartevents,Routine Vital Signs,0,Text
12716,220050,Arterial Blood Pressure systolic,ABPs,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12717,220051,Arterial Blood Pressure diastolic,ABPd,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12718,220052,Arterial Blood Pressure mean,ABPm,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12719,220056,Arterial Blood Pressure Alarm - Low,ABP Alarm - Low,metavision,chartevents,Alarms,mmhg,Numeric
12720,220058,Arterial Blood Pressure Alarm - High,ABP Alarm - High,metavision,chartevents,Alarms,mmhg,Numeric
12721,220059,Pulmonary Artery Pressure systolic,PAPs,metavision,chartevents,Hemodynamics,mmhg,Numeric
12722,220060,Pulmonary Artery Pressure diastolic,PAPd,metavision,chartevents,Hemodynamics,mmhg,Numeric
12723,220061,Pulmonary Artery Pressure mean,PAPm,metavision,chartevents,Hemodynamics,mmhg,Numeric
12724,220063,Pulmonary Artery Pressure Alarm - High,PAP Alarm - High,metavision,chartevents,Alarms,mmhg,Numeric
12725,220066,Pulmonary Artery Pressure Alarm - Low,PAP Alarm - Low,metavision,chartevents,Alarms,mmhg,Numeric
12726,220069,Left Artrial Pressure,LAP,metavision,chartevents,Hemodynamics,mmhg,Numeric
12727,220072,Central Venous Pressure Alarm - High,CVP Alarm - High,metavision,chartevents,Alarms,mmhg,Numeric
12728,220073,Central Venous Pressure  Alarm - Low,CVP Alarm - Low,metavision,chartevents,Alarms,mmhg,Numeric
12729,220074,Central Venous Pressure,CVP,metavision,chartevents,Hemodynamics,mmhg,Numeric
12730,220088,Cardiac Output (thermodilution),CO (thermodilution),metavision,chartevents,Hemodynamics,l/min,Numeric
12731,220120,Intra Aortic Ballon Pump Setting,Intra Aortic Ballon Pump Setting,metavision,chartevents,IABP,0,Text
12732,220125,Left Ventricular Assit Device Flow,LVAD,metavision,chartevents,Hemodynamics,l/min,Numeric
12733,220128,Right Ventricular Assist Device Flow,RVAD,metavision,chartevents,Hemodynamics,l/min,Numeric
12734,220179,Non Invasive Blood Pressure systolic,NBPs,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12735,220180,Non Invasive Blood Pressure diastolic,NBPd,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12736,220181,Non Invasive Blood Pressure mean,NBPm,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12737,220194,Temporary AV interval,Temp AV interval,metavision,chartevents,Cardiovascular (Pacer Data),msec,Numeric
12738,220210,Respiratory Rate,RR,metavision,chartevents,Respiratory,insp/min,Numeric
12739,220218,Vital Capacity,VC,metavision,chartevents,Respiratory,liters,Numeric
12740,220224,Arterial O2 pressure,PO2 (Arterial),metavision,chartevents,Labs,mmhg,Numeric
12741,220227,Arterial O2 Saturation,SaO2,metavision,chartevents,Labs,%,Numeric
12742,220228,Hemoglobin,Hemoglobin,metavision,chartevents,Labs,g/dl,Numeric
12743,220235,Arterial CO2 Pressure,PCO2 (Arterial),metavision,chartevents,Labs,mmhg,Numeric
12744,220245,CO2 production,CO2 production,metavision,chartevents,Respiratory,ml/min,Numeric
12745,220274,PH (Venous),PH (Venous),metavision,chartevents,Labs,none,Numeric
12746,220277,O2 saturation pulseoxymetry,SpO2,metavision,chartevents,Respiratory,%,Numeric
12747,220283,Resistance,Resistance,metavision,chartevents,Respiratory,cmh2o/l/seconds,Numeric
12748,220292,Minute Volume Alarm - Low,MV Alarm - Low,metavision,chartevents,Alarms,l/min,Numeric
12749,220293,Minute Volume Alarm - High,MV Alarm - High,metavision,chartevents,Alarms,l/min,Numeric
12750,220339,PEEP set,PEEP set,metavision,chartevents,Respiratory,cmh2o,Numeric
12751,223752,Non-Invasive Blood Pressure Alarm - Low,NBP Alarm - Low,metavision,chartevents,Alarms,mmhg,Numeric
12752,223753,Riker-SAS Scale,Riker-SAS Scale,metavision,chartevents,Pain/Sedation,0,Text
12753,223754,Risk for Falls,Risk for Falls,metavision,chartevents,Neurological,0,Text
12754,223758,Code Status,Code Status,metavision,chartevents,General,0,Text
12755,223759,Precautions: Standard +,Precautions: Standard +,metavision,chartevents,General,0,Text
12756,223760,Health Care Proxy,Health Care Proxy,metavision,chartevents,General,0,Text
12757,223761,Temperature Fahrenheit,Temperature F,metavision,chartevents,Routine Vital Signs,fahrenheit,Numeric
12758,223762,Temperature Celsius,Temperature C,metavision,chartevents,Routine Vital Signs,centigrade,Numeric
12759,223763,Bladder Pressure,Bladder Pressure,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12760,223764,Orthostatic HR lying,Orthostatic HR lying,metavision,chartevents,Routine Vital Signs,bpm,Numeric
12761,223765,Orthostatic HR sitting,Orthostatic HR sitting,metavision,chartevents,Routine Vital Signs,bpm,Numeric
12762,223766,Orthostatic BPs standing,Orthostatic BPs standing,metavision,chartevents,Routine Vital Signs,mmhg,Numeric
12763,223767,Intra Cranial Pressure Alarm - High,ICP Alarm - High,metavision,chartevents,Alarms,mmhg,Numeric
12764,223768,Intra Cranial Pressure Alarm - Low,ICP Alarm - Low,metavision,chartevents,Alarms,mmhg,Numeric
12765,223769,O2 Saturation Pulseoxymetry Alarm - High,SpO2 Alarm - High,metavision,chartevents,Alarms,%,Numeric
12766,223770,O2 Saturation Pulseoxymetry Alarm - Low,SpO2 Alarm - Low,metavision,chartevents,Alarms,%,Numeric
12767,223771,PCWP,PCWP,metavision,chartevents,Hemodynamics,mmhg,Numeric
12768,223772,SvO2,SvO2,metavision,chartevents,Hemodynamics,%,Numeric
12769,223773,PA Line cm Mark,PA Line cm Mark,metavision,chartevents,Hemodynamics,cm,Numeric
12770,223775,VAD Beat Rate R,VAD Beat Rate R,metavision,chartevents,Hemodynamics,bpm,Numeric
12771,223780,Daily Wake Up Deferred,Daily Wake Up Deferred,metavision,chartevents,Pain/Sedation,0,Text
12772,223781,Pain Present,Pain Present,metavision,chartevents,Pain/Sedation,0,Text
12773,223782,Pain Type,Pain Type,metavision,chartevents,Pain/Sedation,0,Text
12774,223783,Pain Location,Pain Location,metavision,chartevents,Pain/Sedation,0,Text
12775,223784,Pain Cause,Pain Cause,metavision,chartevents,Pain/Sedation,0,Text
12776,223791,Pain Level,Pain Level,metavision,chartevents,Pain/Sedation,0,Text
12777,223792,Pain Management,Pain Management,metavision,chartevents,Pain/Sedation,0,Text
12778,223794,Pain Level Acceptable,Pain Level Acceptable,metavision,chartevents,Pain/Sedation,0,Text
12779,223795,Pain Assessment Method,Pain Assessment Method,metavision,chartevents,Pain/Sedation,0,Text
12780,223796,Untoward Effect,Untoward Effect,metavision,chartevents,Pain/Sedation,0,Text
12781,223797,Sensory Level,Sensory Level,metavision,chartevents,Pain/Sedation,0,Text
12782,223800,Epidural Appearance,Epidural Appearance,metavision,chartevents,Pain/Sedation,0,Text
12783,223801,NMB Medication,NMB Medication,metavision,chartevents,Pain/Sedation,0,Text
12784,223802,Nerve Stimulated,Nerve Stimulated,metavision,chartevents,Pain/Sedation,0,Text
12785,223804,TOF Response/Twitch,TOF Response/Twitch,metavision,chartevents,Pain/Sedation,0,Text
12786,223805,Nausea and Vomiting (CIWA),Nausea and Vomiting,metavision,chartevents,Toxicology,0,Text
12787,223806,Tremor (CIWA),Tremor,metavision,chartevents,Toxicology,0,Text
12788,223810,Paroxysmal Sweats,Paroxysmal Sweats,metavision,chartevents,Toxicology,0,Text
12789,223811,Anxiety,Anxiety,metavision,chartevents,Toxicology,0,Text
12790,223814,Auditory Disturbance,Auditory Disturbance,metavision,chartevents,Toxicology,0,Text
12791,223817,Agitation,Agitation,metavision,chartevents,Toxicology,0,Text
12792,223818,Tactile Disturbances,Tactile Disturbances,metavision,chartevents,Toxicology,0,Text
12793,223819,Visual Disturbances,Visual Disturbances,metavision,chartevents,Toxicology,0,Text
12794,223820,Headache,Headache,metavision,chartevents,Toxicology,0,Text
12795,223821,Orient/Clouding Sensory,Orient/Clouding Sensory,metavision,chartevents,Toxicology,0,Text
12796,223823,Insomnia,Insomnia,metavision,chartevents,Toxicology,0,Text
12797,223824,Seizure,Seizure,metavision,chartevents,Toxicology,0,Text
12798,223825,Sustained Nystagmus,Sustained Nystagmus,metavision,chartevents,Toxicology,0,Text
12799,223827,Ataxia,Ataxia,metavision,chartevents,Toxicology,0,Text
12800,223828,Slurred Speech,Slurred Speech,metavision,chartevents,Toxicology,0,Text
12801,223829,Drowsiness,Drowsiness,metavision,chartevents,Toxicology,0,Text
12802,223830,PH (Arterial),PH (Arterial),metavision,chartevents,Labs,none,Numeric
12803,223834,O2 Flow,O2 Flow,metavision,chartevents,Respiratory,l/min,Numeric
12804,223835,Inspired O2 Fraction,FiO2,metavision,chartevents,Respiratory,none,Numeric
12805,223836,Airway Type,Airway Type,metavision,chartevents,Respiratory,0,Text
12806,223837,ETT Size (ID),ETT Size (ID),metavision,chartevents,Respiratory,0,Text
12807,223838,ETT Location,ETT Location,metavision,chartevents,Respiratory,0,Text
12808,223840,ETT Re-taped,ETT Re-taped,metavision,chartevents,Respiratory,0,Text
12809,223847,Passey Muir Valve in use,Passey Muir Valve in use,metavision,chartevents,Respiratory,0,Text
12810,223848,Ventilator Type,Ventilator Type,metavision,chartevents,Respiratory,0,Text
12811,223849,Ventilator Mode,Ventilator Mode,metavision,chartevents,Respiratory,0,Text
12812,223851,Rate,Rate,metavision,chartevents,Respiratory,0,Text
12813,223867,Additional Settings,Additional Settings,metavision,chartevents,Respiratory,0,Text
12814,223870,Wean,Wean,metavision,chartevents,Respiratory,0,Text
12815,223871,Physio,Physio,metavision,chartevents,Respiratory,0,Text
12816,223872,Inspired Gas Temp.,Inspired Gas Temp.,metavision,chartevents,Respiratory,centigrade,Numeric
12817,223873,Paw High,Paw High,metavision,chartevents,Respiratory,cmh2o,Numeric
12818,223874,Vti High,Vti High,metavision,chartevents,Respiratory,ml,Numeric
12819,223875,Fspn High,Fspn High,metavision,chartevents,Respiratory,insp/min,Numeric
12820,223876,Apnea Interval,Apnea Interval,metavision,chartevents,Respiratory,sec,Numeric
12821,223877,ZCath Lab Intake,ZCath Lab Intake,metavision,chartevents,ZIntake,ml,Numeric
12822,223878,ZOR Intake,ZOR Intake,metavision,chartevents,ZIntake,ml,Numeric
12823,223879,ZPACU Intake,ZPACU Intake,metavision,chartevents,ZIntake,ml,Numeric
12824,223880,ZFree Form Intake,ZFree Form Intake,metavision,chartevents,ZIntake,ml,Numeric
12825,223881,ZGU Irrigant Intake,ZGU Irrigant Intake,metavision,chartevents,ZIntake,ml,Numeric
12826,223898,Orientation,Orientation,metavision,chartevents,Neurological,0,Text
12827,223900,GCS - Verbal Response,Verbal Response,metavision,chartevents,Neurological,0,Text
12828,223901,GCS - Motor Response,Motor Response,metavision,chartevents,Neurological,0,Text
12829,223902,Speech,Speech,metavision,chartevents,Neurological,0,Text
12830,223903,Communication,Communication,metavision,chartevents,Neurological,0,Text
12831,223904,Gag Reflex,Gag Reflex,metavision,chartevents,Neurological,0,Text
12832,223905,Cough Reflex,Cough Reflex,metavision,chartevents,Neurological,0,Text
12833,223907,Pupil Size Right,Pupil Size Right,metavision,chartevents,Neurological,0,Text
12834,223910,Follows Commands,Follows Commands,metavision,chartevents,Neurological,0,Text
12835,223911,Spontaneous Movement,Spontaneous Movement,metavision,chartevents,Neurological,0,Text
12836,223916,Response to Stimuli (Type),Response to Stimuli (Type),metavision,chartevents,Neurological,0,Text
12837,223917,RU Strength/Movement,RU Strength/Movement,metavision,chartevents,Neurological,0,Text
12838,223918,RL Strength/Movement,RL Strength/Movement,metavision,chartevents,Neurological,0,Text
12839,223919,LU Strength/Movement,LU Strength/Movement,metavision,chartevents,Neurological,0,Text
12840,223920,LL Strength/Movement,LL Strength/Movement,metavision,chartevents,Neurological,0,Text
12841,223921,Neuro Symptoms,Neuro Symptoms,metavision,chartevents,Neurological,0,Text
12842,223923,Seizure Activity,Seizure Activity,metavision,chartevents,Neurological,0,Text
12843,223924,RLE Sensation,RLE Sensation,metavision,chartevents,Neurological,0,Text
12844,223925,Seizure Duration,Seizure Duration,metavision,chartevents,Neurological,0,Text
12845,223926,Neuro Drain #1 Type,Neuro Drain #1 Type,metavision,chartevents,Neurological,0,Text
12846,223930,Neuro Drain #1 Level,Neuro Drain #1 Level,metavision,chartevents,Neurological,0,Text
12847,223931,Neuro Drain #1 Status,Neuro Drain #1 Status,metavision,chartevents,Neurological,0,Text
12848,223932,Neuro Drain #1 Drainage,Neuro Drain #1 Drainage,metavision,chartevents,Neurological,0,Text
12849,223933,Heat Sounds,Heat Sounds,metavision,chartevents,Cardiovascular (Pulses),0,Text
12850,223934,Dorsal PedPulse R,Dorsal PedPulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12851,223935,PostTib. Pulses R,PostTib Pulses R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12852,223936,Radial Pulse R,Radial Pulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12853,223938,Ulnar Pulse R,Ulnar Pulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12854,223939,Brachial Pulse R,Brachial Pulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12855,223940,Femoral Pulse R,Femoral Pulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12856,223941,Popliteal Pulse R,Popliteal Pulse R,metavision,chartevents,Cardiovascular (Pulses),0,Text
12857,223942,Graft/Flap Pulse,Graft/Flap Pulse,metavision,chartevents,Cardiovascular,0,Text
12858,223943,Dorsal PedPulse L,Dorsal PedPulse L,metavision,chartevents,Cardiovascular (Pulses),0,Text
12859,220861,Albumin (Human) 20%,Albumin 20%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12860,220862,Albumin 25%,Albumin 25%,metavision,inputevents_mv,Blood Products/Colloids,ml,Solution
12861,220863,Albumin (Human) 4%,Albumin 4%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12862,220864,Albumin 5%,Albumin 5%,metavision,inputevents_mv,Blood Products/Colloids,ml,Solution
12863,220865,Aquadestila,Aquadest,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12864,220866,Darrow,Darrow,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12865,220949,Dextrose 5%,Dextrose 5%,metavision,inputevents_mv,Fluids/Intake,ml,Solution
12866,220950,Dextrose 10%,Dextrose 10%,metavision,inputevents_mv,Fluids/Intake,ml,Solution
12867,220951,Dextrose 20.%,Dextrose 20.%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12868,220952,Dextrose 50%,Dextrose 50%,metavision,inputevents_mv,Fluids/Intake,ml,Solution
12869,220953,Ringers,Ringers,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12870,220954,"Saline 0,9%","Saline 0,9%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12871,220955,Ringers Lactate,Ringers Lactate,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12872,220956,Ringers Acetate,Ringers Acetate,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12873,220958,"Saline 0,255%","Saline 0,255%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12874,220959,"Saline 0,3%","Saline 0,3%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12875,220960,"Saline 0,45%","Saline 0,45%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12876,220961,"Saline 0,65%","Saline 0,65%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12877,220962,Saline 3%,Saline 3%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12878,220963,"Dextrose 4,3% / Saline 0,18%","Dextrose 4,3% / Saline 0,18%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12879,220964,"Dextrose 5% / Saline 0,9%","Dextrose 5% / Saline 0,9%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12880,220965,"Dextrose 5% / Saline 0,45%","Dextrose 5% / Saline 0,45%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12881,220966,"Dextrose 2,5% / Saline 0,45%","Dextrose 2,5% / Saline 0,45%",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12882,220967,Dextrose 5% / Ringers Lactate,Dextrose 5% / Ringers Lactate,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12883,220968,Dextrose 10% / Ringers Lactate,Dextrose 10% / Ringers Lactate,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12884,220969,Filtered erytrocytes,Filtered erytrocytes,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12885,220970,Fresh Frozen Plasma,FFP,metavision,inputevents_mv,Blood Products/Colloids,ml,Solution
12886,220971,ESDEP (Solvent / Detergent Virus-Inactivated Plasma),ESDEP,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12887,220972,Octoplas,Octoplas,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12888,220973,Gelofusine,Gelofusine,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12889,220975,"Pentastarch 6% (HAES, Hemohes)",Pentastarch 6%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12890,220977,"Pentastarch 10% (HAES, Hemohes)",Pentastarch 10%,metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
12891,220979,"Hetastarch 6% (Saline 0,9%)","Hetastarch 6% (Saline 0,9%)",metavision,inputevents_mv,Fluids - Other (Not In Use),ml,Solution
